"año","estacion","date","CO","NO","NO2","NOX","O3","PM10","PM2.5","PRS","RAINF","RH","SO2","SR","TOUT","WSR","WDR"
2024,"SO",2024-08-27 05:00:00,1.16,7.6,17.4,24.9,43,97,28.87,703.9,0,54,6.5,0.588,29.03,8,121
2024,"SO",2024-08-27 06:00:00,1.27,7.6,18,25.5,55,61,35.23,703.5,0,51,5.3,0.646,29.93,10.3,102
2024,"SO",2024-08-27 07:00:00,1.13,5.1,12.8,17.8,75,60,28.87,702.8,0,46,4.8,0.722,30.95,15,85
2024,"SO",2024-08-27 08:00:00,0.86,4.5,6.9,10.6,57,60,20.91,702.2,0,38,4.9,0.776,32.15,16.3,89
2024,"SO",2024-08-27 09:00:00,0.83,3.4,5.5,8.6,45,45,18.73,701.9,0,38,5.2,0.456,31.75,15.4,106
2024,"SO",2024-08-27 10:00:00,0.84,3.6,5.8,9.2,41,42,17.23,701.7,0,40,4,0.376,31.71,14.1,107
2024,"SO",2024-08-27 11:00:00,0.89,4.3,8.2,12.2,34,44,18.39,701.7,0,53,3.4,0.294,29.13,18,99
2024,"SO",2024-08-27 12:00:00,0.98,5.3,12.2,17.3,28,71,14.72,702.6,0,72,3,0.157,24.44,12.9,94
2024,"SO",2024-08-27 13:00:00,1.27,9.1,20.4,29.3,21,38,14.11,702,0,61,5.6,0.059,26.16,5,145
2024,"SO",2024-08-27 14:00:00,1.25,4.2,20.3,24.3,15,30,13.91,702.1,0,60,6.6,0,26.36,7.1,129
2024,"SO",2024-08-27 15:00:00,1.21,4.9,17.1,21.8,12,32,13.73,702.6,0,62,3.7,0,26,9.8,133
2024,"SO",2024-08-27 16:00:00,1.18,5.8,20.7,26.3,8,37,15.46,703,0,66,3.2,0,25.29,12.2,136
2024,"SO",2024-08-27 17:00:00,1.15,6,22.4,28.2,4,36,18.06,703.1,0,71,3.3,0,24.55,9.9,157
2024,"SO",2024-08-27 18:00:00,1.21,7.5,22.5,29.9,3,41,18.64,703.4,0,74,3.8,0,24.11,9.4,144
2024,"SO",2024-08-27 19:00:00,0.96,2.5,15.7,18,11,44,14.15,703.3,0,70,4.1,0,24.16,6.9,154
2024,"SO",2024-08-27 20:00:00,0.89,2.2,13.2,15.1,13,26,13.45,702.9,0,70,3.5,0,23.96,8.7,136
2024,"SO",2024-08-27 21:00:00,1.01,2.4,17.9,20.2,7,28,16.81,702.7,0,75,3.1,0,23.32,8.5,134
2024,"SO",2024-08-27 22:00:00,0.98,2.4,18.1,20.3,6,39,20.89,702.6,0,79,3,0,22.62,6.2,120
2024,"SO",2024-08-27 23:00:00,0.94,2.3,13.3,15.4,11,40,24.93,702.7,0,79,3.1,0,22.35,6.8,111
2024,"SO",2024-08-28,0.91,2.5,12.3,14.6,10,40,21.76,702.9,0,79,3.2,0,22.39,4.6,140
2024,"SO",2024-08-28 01:00:00,1.06,5.5,13.5,18.6,10,34,26.87,703.1,0,78,3.2,0.009,22.66,2,148
2024,"SO",2024-08-28 02:00:00,1.46,14.9,15.8,30.6,10,36,29.68,703.2,0,71,3.6,0.137,24.61,2.9,275
2024,"SO",2024-08-28 03:00:00,1.05,7.8,16,23.6,26,57,32.31,703.3,0,64,4.1,0.32,25.85,5.2,337
2024,"SO",2024-08-28 04:00:00,1,6.9,13.1,19.8,33,77,34.22,703.5,0,58,5.2,0.477,27.41,5.7,33
2024,"SO",2024-08-28 05:00:00,1.05,6.5,14.8,21.1,48,87,29.66,703.5,0,52,5.4,0.609,28.83,7.7,90
2024,"SO",2024-08-28 06:00:00,1.15,5.3,17,22.2,62,71,29.3,703.3,0,53,5.1,0.649,29.37,8.8,104
2024,"SO",2024-08-28 07:00:00,1.23,6.8,15.3,21.9,72,65,23.06,702.6,0,51,4.3,0.744,30.19,12.9,98
2024,"SO",2024-08-28 08:00:00,0.92,3.5,8.4,11.7,61,50,14.41,701.8,0,48,3.6,0.702,30.83,14.3,89
2024,"SO",2024-08-28 09:00:00,0.86,4.2,6.4,10.4,48,41,11.13,701.2,0,45,3.2,0.656,31.16,15.1,95
2024,"SO",2024-08-28 10:00:00,0.81,3.2,5.1,8,47,26,10.88,700.6,0,43,3.2,0.549,31.54,13.5,101
2024,"SO",2024-08-28 11:00:00,0.82,3.6,4.7,8,44,23,10.67,700.6,0,40,3.1,0.406,31.63,14.2,116
2024,"SO",2024-08-28 12:00:00,0.89,3.6,5.7,9.1,42,21,10.78,700.5,0,43,2.8,0.226,31.14,14.4,117
2024,"SO",2024-08-28 13:00:00,1,4.3,7.5,11.6,32,26,12.12,701,0,50,3.4,0.051,29.58,16.3,98
2024,"SO",2024-08-28 14:00:00,0.87,3,9,11.5,23,46,9.57,701.7,0,65,2.9,0,26.36,18.1,92
2024,"SO",2024-08-28 15:00:00,0.86,2.9,9.1,11.7,21,44,8.24,702.3,0,71,2.9,0,24.96,14.4,98
2024,"SO",2024-08-28 16:00:00,0.88,2.9,9.2,11.9,22,33,8.68,701.9,0,66,3.1,0,25.54,7,81
2024,"SO",2024-08-28 17:00:00,0.97,3.2,11.9,14.9,16,29,7.78,702.2,0,69,3,0,25.13,12.9,129
2024,"SO",2024-08-28 18:00:00,1.05,2.8,19.7,22.4,10,27,12.78,702.4,0,74,3.5,0,24.07,12.1,108
2024,"SO",2024-08-28 19:00:00,0.94,2.4,15.7,17.9,13,31,12.43,702.4,0,76,3.7,0,23.74,8.2,118
2024,"SO",2024-08-28 20:00:00,0.81,2.1,8.8,10.7,22,23,8.03,702.2,0,73,4.1,0,23.54,7.5,106
2024,"SO",2024-08-28 21:00:00,0.79,2.1,6,7.9,23,17,7.18,701.9,0,74,3.3,0,23.2,4,110
2024,"SO",2024-08-28 22:00:00,0.8,2.2,6.8,8.8,22,21,7.75,701.5,0,74,2.9,0,23.22,4.4,99
2024,"SO",2024-08-28 23:00:00,0.84,2.3,11.1,13.1,15,19,11.14,701.6,0,74,2.9,0,23.21,4.2,222
2024,"SO",2024-08-29,0.87,2.2,8.4,10.4,19,24,8.98,701.9,0,74,2.9,0,23.27,3.5,88
2024,"SO",2024-08-29 01:00:00,1.09,3.9,14.7,18.4,11,28,11.75,702.4,0,74,4.9,0.004,23.45,4.2,120
2024,"SO",2024-08-29 02:00:00,1.32,11.7,13.8,25.3,10,34,11.53,702.8,0,73,4.1,0.08,23.95,5.6,126
2024,"SO",2024-08-29 03:00:00,1.03,8.3,10.6,18.5,20,37,16.47,702.9,0,64,3.6,0.297,25.93,4.7,74
2024,"SO",2024-08-29 04:00:00,1.01,6.9,11.4,18,26,47,19.65,703.2,0,59,3.5,0.243,26.63,5.2,141
2024,"SO",2024-08-29 05:00:00,1.05,7.5,14.2,21.6,35,41,21.17,703.1,0,53,3.3,0.527,28.67,5.1,97
2024,"SO",2024-08-29 06:00:00,1.16,7.2,18.9,25.9,45,45,26.26,702.9,0,55,4.6,0.491,28.35,8.5,88
2024,"SO",2024-08-29 07:00:00,1.33,7.1,19.6,26.6,70,52,35.84,702.3,0,51,5.1,0.626,29.56,11.5,101
2024,"SO",2024-08-29 08:00:00,1.16,4.2,13.7,17.7,93,63,31.78,701.6,0,49,4.4,0.707,30.19,12.8,104
2024,"SO",2024-08-29 09:00:00,1.1,3.2,13.7,16.6,104,62,28.84,701,0,47,4.5,0.638,30.82,14.2,114
2024,"SO",2024-08-29 10:00:00,1.05,2.9,13.8,16.5,101,68,30.22,700.6,0,45,4.8,0.439,31.12,14.6,98
2024,"SO",2024-08-29 11:00:00,0.98,3.2,10.8,13.8,93,61,28.13,700.5,0,44,5.3,0.328,31.24,11.9,92
2024,"SO",2024-08-29 12:00:00,0.94,2.9,9.6,12.3,78,55,26.87,700.4,0,45,4.8,0.205,30.96,11.2,87
2024,"SO",2024-08-29 13:00:00,1.13,5.1,12.9,17.7,63,49,26.89,700.3,0,45,5.3,0.049,30.17,10.7,90
2024,"SO",2024-08-29 14:00:00,1.05,2.6,15.6,17.9,50,48,28.63,700.7,0,48,5.3,0,29.19,9.7,115
2024,"SO",2024-08-29 15:00:00,1.15,3.4,15.6,18.8,44,49,26.01,701.1,0,50,4.3,0,28.6,8.4,136
2024,"SO",2024-08-29 16:00:00,1.06,3,12.4,15.2,43,43,21.93,701.6,0,51,3.8,0,28.18,7.6,134
2024,"SO",2024-08-29 17:00:00,1.12,2.9,16.4,19.1,33,36,18.7,701.8,0,53,3.7,0,27.8,9.2,112
2024,"SO",2024-08-29 18:00:00,1.02,3,21.6,24.3,16,42,14.62,701.9,0,65,3.9,0,26.6,10.8,136
2024,"SO",2024-08-29 19:00:00,0.93,2.5,16,18.3,20,43,15.61,701.7,0,69,3.8,0,25.65,8.7,140
2024,"SO",2024-08-29 20:00:00,0.92,2.6,14.9,17.2,18,35,11.74,701.5,0,71,3.3,0,25.17,7.5,147
2024,"SO",2024-08-29 21:00:00,1,2.3,18.8,21,11,31,12.98,701.2,0,74,3.2,0,24.55,5.7,123
2024,"SO",2024-08-29 22:00:00,0.98,2.6,20.5,22.9,7,40,14.61,701,0,76,3.2,0,24.1,2.8,285
2024,"SO",2024-08-29 23:00:00,1.03,7.7,25.9,33.4,2,47,19.15,701.2,0,74,3.2,0,24.08,2.9,8
2024,"SO",2024-08-30,1.1,13.6,25.6,39.1,2,62,22.48,701.3,0,74,3.2,0,23.97,3.3,281
2024,"SO",2024-08-30 01:00:00,1.47,43.4,26.6,69.9,3,62,28.88,701.7,0,73,3.4,0.012,23.81,4.5,315
2024,"SO",2024-08-30 02:00:00,1.65,44.1,42.2,86.2,13,140,36.15,702,0,67,3.4,0.136,25.61,3.7,322
2024,"SO",2024-08-30 03:00:00,1.43,15.4,38.2,53.5,28,190,32.05,702.2,0,55,3.9,0.313,28.9,3.1,323
2024,"SO",2024-08-30 04:00:00,1.2,7.9,23.8,31.6,50,134,25.01,702.3,0,49,4.1,0.476,29.91,5.2,76
2024,"SO",2024-08-30 05:00:00,1.23,7.9,22.7,30.5,67,97,26.47,702.4,0,43,5.3,0.604,31.31,7.9,126
2024,"SO",2024-08-30 06:00:00,1.19,6,19.4,25.2,75,86,24.43,702.2,0,42,5.5,0.692,32.23,10.1,92
2024,"SO",2024-08-30 07:00:00,1.24,5.4,15.9,21.1,96,84,22.76,701.6,0,41,4.7,0.707,32.89,12.9,107
2024,"SO",2024-08-30 08:00:00,1.03,3.1,10.1,13,95,73,16.37,701,0,38,4.1,0.662,33.42,13.2,93
2024,"SO",2024-08-30 09:00:00,0.95,3.1,8.1,11,90,58,12.68,700.4,0,35,3.6,0.641,34.08,13.1,103
2024,"SO",2024-08-30 10:00:00,0.95,NA,10.6,13.4,83,47,12.29,699.9,0,36,3.6,0.505,34.1,14.1,80
2024,"SO",2024-08-30 11:00:00,0.96,3.6,10,13.2,76,47,11.51,699.7,0,37,3.5,0.274,33.68,12.3,90
2024,"SO",2024-08-30 12:00:00,0.94,3.2,7.7,10.5,51,38,11.2,700,0,43,4.5,0.049,32.04,12.7,93
2024,"SO",2024-08-30 13:00:00,1.16,8.5,14.2,21.4,36,34,12.17,700.3,0,57,4,0.011,28.99,11.1,76
2024,"SO",2024-08-30 14:00:00,1.08,3,14.4,17.2,31,46,10.72,701.3,0,67,3.4,0,26.31,11.7,101
2024,"SO",2024-08-30 15:00:00,1.07,4.8,13.8,18,34,32,9.99,701.9,0,66,3.6,0,25.65,10.5,120
2024,"SO",2024-08-30 16:00:00,1.18,4.4,20.5,24.7,22,23,10.31,702.3,0,71,3.3,0,25.04,10.8,113
2024,"SO",2024-08-30 17:00:00,1.23,3.4,19.1,22.3,19,32,10.47,702.6,0,74,3.3,0,24.88,7.7,134
2024,"SO",2024-08-30 18:00:00,1.07,3.9,14.4,17.7,21,23,9.14,702.5,0,75,3,0,24.95,7.8,133
2024,"SO",2024-08-30 19:00:00,0.99,2.6,14.1,16.5,21,22,9.51,702.1,0,73,2.9,0,24.89,6.9,82
2024,"SO",2024-08-30 20:00:00,1.06,2.8,20.4,23,10,23,12.23,701.7,0,78,2.9,0,24.53,7.1,115
2024,"SO",2024-08-30 21:00:00,1.06,2.5,16.3,18.7,11,28,11.91,701.7,0,79,3,0,24.2,5,87
2024,"SO",2024-08-30 22:00:00,1.06,2.5,18.7,21.1,8,34,15.74,701.8,0,80,2.9,0,24.13,4.8,108
2024,"SO",2024-08-30 23:00:00,1.03,2.3,18.8,20.9,8,33,18.33,701.8,0,79,3,0,24.39,2.9,257
2024,"SO",2024-08-31,1.04,2.6,20.6,23.1,6,35,20.26,701.8,0,77,2.9,0,24.51,2.8,44
2024,"SO",2024-08-31 01:00:00,1.24,12.9,25.4,38.2,2,46,32.38,702.1,0,78,2.9,0.009,24.65,3.9,284
2024,"SO",2024-08-31 02:00:00,1.51,17,24.5,41.3,5,80,38.83,702.6,0,75,3,0.063,25.34,3.5,308
2024,"SO",2024-08-31 03:00:00,1.38,13.3,23.4,36.5,16,97,33.18,702.9,0,69,3.4,0.24,26.84,4.3,89
2024,"SO",2024-08-31 04:00:00,1.24,10.6,22.8,33.2,32,99,27.94,702.9,0,62,6.1,0.449,28.42,6.1,62
2024,"SO",2024-08-31 05:00:00,1.12,8.3,18.9,27.1,38,81,23.46,702.7,0,58,6.2,0.445,29.33,7.2,94
2024,"SO",2024-08-31 06:00:00,1.09,4.2,11.2,15.1,52,63,18.58,702.2,0,55,4.5,0.405,29.5,9,105
2024,"SO",2024-08-31 07:00:00,1.27,5.2,13.7,18.7,64,44,20.55,701.5,0,53,4.1,0.769,30.58,13.5,127
2024,"SO",2024-08-31 08:00:00,1.07,4.7,10.1,14.6,57,52,16.1,701,0,53,3.7,0.773,30.42,16.9,131
2024,"SO",2024-08-31 09:00:00,0.98,4.1,8.1,11.9,41,61,7.73,701.1,0,64,3.1,0.357,26.97,16.3,124
2024,"SO",2024-08-31 10:00:00,0.97,3.6,9.1,12.5,39,32,8.35,700.7,0,63,3.3,0.151,27.09,13,118
2024,"SO",2024-08-31 11:00:00,0.97,4.5,7.7,11.8,41,16,7.71,700.3,0,59,4.2,0.182,27.68,10.2,105
2024,"SO",2024-08-31 12:00:00,0.93,3.4,8,11.2,40,19,7.63,700,0,57,4.9,0.123,27.93,9.8,110
2024,"SO",2024-08-31 13:00:00,1.12,3.3,15.7,18.9,31,21,11.32,700.4,0,60,3.4,0.039,27.41,11.3,113
2024,"SO",2024-08-31 14:00:00,1.18,4.6,17.8,22.2,24,24,11.17,700.9,0,62,3.6,0,27.13,8.3,113
2024,"SO",2024-08-31 15:00:00,1.06,3.1,10.5,13.4,30,29,11.17,701.2,0,61,3.5,0,27.06,7,90
2024,"SO",2024-08-31 16:00:00,1.02,2.9,8.8,11.4,32,32,NA,701.6,0,59,3.3,0,27.27,6.7,101
2024,"SO",2024-08-31 17:00:00,0.99,3.5,7.2,10.5,30,26,10.4,701.7,0,59,3.1,0,27.1,7.9,112
2024,"SO",2024-08-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2024,"SO",2024-08-31 19:00:00,1.43,9.5,23.8,33.1,11,30,18.72,701.4,0,69,3.3,0,25.96,10.4,127
2024,"SO",2024-08-31 20:00:00,1.08,2.9,10.5,13.2,30,48,15.06,701.7,0.02,80,3.2,0,23.57,10.4,146
2024,"SO",2024-08-31 21:00:00,0.87,2.2,5.6,7.6,37,27,4.54,701.8,0.02,85,2.9,0,22.1,5.4,99
2024,"SO",2024-08-31 22:00:00,0.86,2.2,6.5,8.4,36,9,5.74,701.5,0,85,2.7,0,22.14,2.4,53
2024,"SO",2024-08-31 23:00:00,1,2.3,7.5,9.6,32,12,7.16,701,0,82,2.6,0,22.62,3.4,33
2024,"SO",2024-09-01,1.03,2.4,15.4,17.6,17,26,17.86,701.4,0,81,2.7,0,22.82,4.3,327
2024,"SO",2024-09-01 01:00:00,1.18,2.7,18,20.5,11,30,24.62,701.8,0,82,2.9,0,22.84,2.2,75
2024,"SO",2024-09-01 02:00:00,1.1,3.5,14.7,18.1,16,43,22.87,702.1,0.16,84,2.8,0.024,22.41,3.4,25
2024,"SO",2024-09-01 03:00:00,1.08,5.8,14,19.6,25,34,21.82,702.3,0,82,2.7,0.202,23.43,2.2,343
2024,"SO",2024-09-01 04:00:00,1.09,5.9,14,19.7,49,30,21.75,702.4,0,66,2.9,0.512,27.07,4.4,75
2024,"SO",2024-09-01 05:00:00,0.97,4,8.8,12.6,56,38,13.57,702.4,0,60,3.2,0.655,28.22,7.4,112
2024,"SO",2024-09-01 06:00:00,0.95,3.5,7.1,10.4,63,32,11.67,702.2,0,56,3.2,0.723,29.04,9,133
2024,"SO",2024-09-01 07:00:00,1.03,3.1,7.6,10.5,71,22,11.57,701.5,0,55,3,0.566,29.38,9.9,124
2024,"SO",2024-09-01 08:00:00,0.96,3.6,6.5,9.9,59,22,8.81,700.9,0,57,2.9,0.581,29.26,14.3,121
2024,"SO",2024-09-01 09:00:00,0.96,3.5,8,11,45,17,10.3,701,0,74,2.7,0.127,25.6,13.5,86
2024,"SO",2024-09-01 10:00:00,0.97,3.5,7.7,11,42,16,7.6,701.1,0.03,82,2.6,0.105,23.42,9.6,99
2024,"SO",2024-09-01 11:00:00,1.04,3.3,8.7,11.8,42,14,9.79,700.8,0.01,80,2.6,0.098,23.62,4.7,42
2024,"SO",2024-09-01 12:00:00,1.18,3.4,11.7,14.8,37,19,13.4,700.5,0,74,2.6,0.063,24.89,2.8,115
2024,"SO",2024-09-01 13:00:00,1.02,3.2,8.2,11.1,37,23,10.1,700.6,0.01,72,2.6,0.005,24.96,6.6,95
2024,"SO",2024-09-01 14:00:00,1.12,3.3,10.9,14,35,12,9.4,701,0,70,2.5,0,25.17,7.1,115
2024,"SO",2024-09-01 15:00:00,1.27,3.9,14.4,17.8,26,13,10.56,701.4,0,73,2.6,0,24.85,5.5,98
2024,"SO",2024-09-01 16:00:00,1.59,3.5,24,27.3,12,22,20.69,701.8,0,77,2.6,0,24.65,4.2,59
2024,"SO",2024-09-01 17:00:00,1.34,3,17.4,20.2,16,40,14.07,702,0,75,2.6,0,24.66,3.6,90
2024,"SO",2024-09-01 18:00:00,1.34,6.3,21.5,27.6,9,32,14.72,701.9,0,77,2.6,0,24.53,4.5,331
2024,"SO",2024-09-01 19:00:00,1.38,5.1,25,30,4,41,18.15,701.4,0,81,2.6,0,23.89,4.8,316
2024,"SO",2024-09-01 20:00:00,1.17,3.1,22,24.9,7,41,17.44,701.2,0,82,2.7,0,23.67,3.5,326
2024,"SO",2024-09-01 21:00:00,1.18,2.9,21.3,24,8,42,18.73,701,0,80,2.8,0,23.79,3.3,325
2024,"SO",2024-09-01 22:00:00,0.93,2.3,6,8,32,36,10.61,700.9,0,81,2.6,0,23.17,4.9,95
2024,"SO",2024-09-01 23:00:00,0.91,2.3,8.2,10.2,30,21,8.71,700.7,0,82,2.7,0,23.01,2.6,59
2024,"SO",2024-09-02,0.95,2.5,8.7,10.9,29,23,7.02,700.9,0,81,2.7,0,23.03,1.9,144
2024,"SO",2024-09-02 01:00:00,1.03,2.8,11.5,14.1,27,23,10.71,701.2,0,80,2.7,0.001,23.19,1.3,99
2024,"SO",2024-09-02 02:00:00,1.71,11.7,21.3,32.7,16,24,10.72,701.5,0,78,2.9,0.028,23.65,2.5,138
2024,"SO",2024-09-02 03:00:00,1.32,8.8,20,28.7,18,34,11.47,702,0,77,2.9,0.071,24.25,1.7,136
2024,"SO",2024-09-02 04:00:00,1.5,11.4,24.1,35.4,18,36,18.18,702.2,0,75,3,0.132,24.9,4.4,131
2024,"SO",2024-09-02 05:00:00,1.6,14.7,26.4,40.9,20,41,16.09,702.3,0,73,3,0.303,25.63,7.5,116
2024,"SO",2024-09-02 06:00:00,1.34,10.6,15.8,26.1,37,43,11.35,702.1,0,68,3.2,0.783,27.08,12.6,112
2024,"SO",2024-09-02 07:00:00,1.3,8,12.3,20.1,48,44,14.54,701.6,0,64,3.2,0.623,27.7,12.3,106
2024,"SO",2024-09-02 08:00:00,1.19,5.2,15,20.1,48,36,14.52,701.2,0,69,3,0.373,26.28,11,311
2024,"SO",2024-09-02 09:00:00,1.19,4.1,14.5,18.5,55,30,16.66,700.6,0,69,3,0.219,26.32,9.9,300
2024,"SO",2024-09-02 10:00:00,1.17,3.6,13.3,16.8,76,38,17.08,700,0,66,2.8,0.442,27.51,7.1,303
2024,"SO",2024-09-02 11:00:00,1.16,3.1,14.4,17.2,79,42,12.92,699.8,0,61,3,0.099,28.19,4.5,149
2024,"SO",2024-09-02 12:00:00,1.43,3.6,18.3,21.6,51,40,12.62,699.8,0.04,72,2.9,0.035,26.29,5.6,120
2024,"SO",2024-09-02 13:00:00,1.77,6.1,21.6,27.5,38,37,12.83,700.2,0.02,77,2.6,0.011,25.39,6.4,139
2024,"SO",2024-09-02 14:00:00,1.46,3.3,22,25.2,24,29,10.85,700.7,0,81,2.6,0,24.55,7.6,107
2024,"SO",2024-09-02 15:00:00,1.18,2.6,15,17.5,29,29,8.42,701.1,0,79,2.6,0,24.64,7.9,114
2024,"SO",2024-09-02 16:00:00,1.07,3.8,13.9,17.5,25,20,9.53,701.4,0,76,2.6,0,24.99,7.4,127
2024,"SO",2024-09-02 17:00:00,1.11,3.2,14.9,17.9,22,18,7.83,701.7,0,76,2.6,0,24.9,6.7,126
2024,"SO",2024-09-02 18:00:00,0.96,2.5,8.1,10.3,33,23,NA,701.8,0,74,2.7,0,24.81,7.2,124
2024,"SO",2024-09-02 19:00:00,0.9,2.2,4.7,6.7,34,18,5.41,701.4,0,77,2.6,0,24.17,5,135
2024,"SO",2024-09-02 20:00:00,0.88,2.2,4.6,6.6,31,14,5.8,701.3,0,80,2.5,0,24.07,5.6,108
2024,"SO",2024-09-02 21:00:00,0.97,2.2,8.6,10.5,25,20,9.26,701.1,0.01,83,2.5,0,23.44,7.7,120
2024,"SO",2024-09-02 22:00:00,0.97,2.1,7.1,9,26,19,12.87,700.8,0.06,87,2.5,0,22.62,3.4,147
2024,"SO",2024-09-02 23:00:00,0.99,2.2,11.1,13,21,14,NA,700.6,0,88,2.5,0,22.55,1.3,340
2024,"SO",2024-09-03,1.06,2.5,14.2,16.5,13,25,17.23,700.8,0,88,2.6,0,22.68,1.3,71
2024,"SO",2024-09-03 01:00:00,1.37,4,17,20.8,12,27,19.32,701,0,88,2.6,0.003,22.85,1.3,123
2024,"SO",2024-09-03 02:00:00,1.73,13.8,25,38.3,9,34,17.19,701.2,0,85,2.7,0.072,23.77,NA,29
2024,"SO",2024-09-03 03:00:00,1.27,7.9,15.4,23.1,26,51,18.8,701.6,0,73,2.8,0.29,26.26,2.8,70
2024,"SO",2024-09-03 04:00:00,1.32,7.3,17.3,24.5,41,46,12.88,701.9,0,64,2.9,0.495,28.11,4.4,331
2024,"SO",2024-09-03 05:00:00,1.16,4.7,15,19.6,50,58,5.81,701.9,0,61,3,0.364,28.12,6.8,94
2024,"SO",2024-09-03 06:00:00,1.63,7.9,27,34.8,43,41,19.82,701.7,0,64,3,0.223,27.29,8.9,127
2024,"SO",2024-09-03 07:00:00,1.66,9.5,25.3,34.7,66,48,17.15,701.1,0,57,3.2,0.575,28.91,9.3,131
2024,"SO",2024-09-03 08:00:00,1.24,3.8,17.8,21.4,96,48,15.93,700.3,0,55,3.3,0.437,29.53,11.6,115
2024,"SO",2024-09-03 09:00:00,1.35,3.9,18.4,22.1,98,44,15.89,699.9,0,57,3,0.168,28.92,10.5,135
2024,"SO",2024-09-03 10:00:00,1.37,3.2,18.9,21.9,81,44,13.04,699.8,0.03,69,2.7,0.095,26.83,7.4,126
2024,"SO",2024-09-03 11:00:00,1.31,3.9,17.2,20.9,73,37,13.54,699.8,0,70,2.6,0.171,26.84,8.7,119
2024,"SO",2024-09-03 12:00:00,1.37,4.4,20.3,24.6,53,37,10.56,700,0,69,2.6,0.089,26.64,7.3,154
2024,"SO",2024-09-03 13:00:00,1.66,4.1,32.1,36.1,29,32,22.28,700.1,0,75,2.7,0.008,25.51,5.8,300
2024,"SO",2024-09-03 14:00:00,1.87,7.2,46.1,53.3,7,51,23.28,700.8,0,76,2.7,0,25.34,3.8,307
2024,"SO",2024-09-03 15:00:00,1.76,8.2,36.9,45,10,66,21.42,701.2,0,75,2.8,0,25.45,5.2,24
2024,"SO",2024-09-03 16:00:00,1.07,3.4,11.7,14.9,31,48,12.91,701.7,0.39,86,2.6,0,22.42,5.7,330
2024,"SO",2024-09-03 17:00:00,1.22,5.7,22.8,28.3,18,27,11.08,701.9,0.05,88,2.6,0,22.42,2.7,297
2024,"SO",2024-09-03 18:00:00,1.17,2.7,17.8,20.3,23,26,8.4,702.1,0,88,2.5,0,22.68,6.2,129
2024,"SO",2024-09-03 19:00:00,0.94,2.5,7.8,10.1,36,17,7.55,702.1,0.86,90,2.5,0,21.67,5.8,124
2024,"SO",2024-09-03 20:00:00,0.96,2.2,11.2,13.1,30,11,7.17,701.7,0.14,91,2.5,0,21.55,2.8,346
2024,"SO",2024-09-03 21:00:00,0.98,2.2,14.1,16,22,8,NA,701.3,0.04,91,2.5,0,21.68,3.6,310
2024,"SO",2024-09-03 22:00:00,1,2.3,20.6,22.7,10,18,10.68,701,0,90,2.5,0,21.73,3.2,327
2024,"SO",2024-09-03 23:00:00,0.99,2.3,21.9,24,8,24,9.61,700.9,0,90,2.5,0,21.94,2.7,225
2024,"SO",2024-09-04,1.1,3.8,24.7,28.3,4,21,11.51,701.2,0,89,2.5,0,22.29,1.8,65
